Fecha,Departamento_DelitoSexual,Municipio_DelitoSexual,Dia,Hora,Barrio,Zona,Clase_de_sitio,Arma_empleada,Movil Agresor,Movil Victima,Edad,Sexo,Estado_civil,Pais_de_nacimiento,Clase_de_empleado,Profesion,Escolaridad,Codigo_DANE,Delitos_Sexuales
03/14/2018 12:00:00 AM,MAGDALENA,EL BANCO,Miercoles,12/31/1899 10:43:00 PM,15 DE ENERO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,47245000,1
03/14/2018 12:00:00 AM,MAGDALENA,SANTA ANA,Miercoles,12/31/1899 04:40:00 PM,LA CONCORDIA,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,47707000,1
03/14/2018 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Miercoles,12/31/1899 09:30:00 PM,MANZANARES,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,47001000,1
03/14/2018 12:00:00 AM,NARIÑO,PASTO (CT),Miercoles,12/31/1899 12:00:00 AM,CENTRO,URBANA,OFICINAS,CONTUNDENTES,A PIE,A PIE,13,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,52001000,1
03/14/2018 12:00:00 AM,NORTE DE SANTANDER,CUCUTA (CT),Miercoles,12/31/1899 12:35:00 AM,BARRIO BRISAS DE LOS ANDES,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,54001000,1
03/14/2018 12:00:00 AM,PUTUMAYO,VALLE DEL GUAMUEZ,Miercoles,12/31/1899 12:00:00 AM,VDA. EL ROSAL,URBANA,OTRO,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,86865000,1
03/14/2018 12:00:00 AM,QUINDIO,CALARCA,Miercoles,12/31/1899 12:00:00 AM,MARTINIANO MONTOYA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,11,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,63130000,1
03/14/2018 12:00:00 AM,RISARALDA,DOSQUEBRADAS,Miercoles,12/31/1899 12:00:00 AM,EL BALSO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,66170000,1
03/14/2018 12:00:00 AM,RISARALDA,MARSELLA,Miercoles,12/31/1899 12:00:00 AM,CENTRO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,35,FEMENINO,SEPARADO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,66440000,1
03/14/2018 12:00:00 AM,RISARALDA,MISTRATO,Miercoles,12/31/1899 07:20:00 PM,B. SAN JOSE,URBANA,VIAS PUBLICAS,CONTUNDENTES,CONDUCTOR MOTOCICLETA,A PIE,13,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,66456000,1
03/14/2018 12:00:00 AM,RISARALDA,PEREIRA (CT),Miercoles,12/31/1899 02:00:00 PM,LA DIVISA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,66001000,1
03/14/2018 12:00:00 AM,RISARALDA,PEREIRA (CT),Miercoles,12/31/1899 12:00:00 AM,BUENOS AIRES,URBANA,ESTABLECIMIENTO PUBLICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,66001000,1
03/14/2018 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Miercoles,12/31/1899 08:30:00 AM,MUTIS,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,NO REPORTADO,68001000,1
03/14/2018 12:00:00 AM,SANTANDER,FLORIDABLANCA,Miercoles,12/31/1899 08:30:00 AM,CONDADO CAMPESTRE,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,4,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,NO REPORTADO,68276000,1
03/14/2018 12:00:00 AM,SANTANDER,LEBRIJA,Miercoles,12/31/1899 08:30:00 AM,VDA. SAN NICOLAS,RURAL,FINCAS Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,68406000,1
03/14/2018 12:00:00 AM,SANTANDER,SABANA DE TORRES,Miercoles,12/31/1899 12:00:00 AM,EL CENTRO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,68655000,1
03/14/2018 12:00:00 AM,SANTANDER,SOCORRO,Miercoles,12/31/1899 05:00:00 PM,LOS CRISTALES,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,4,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,68755000,1
03/14/2018 12:00:00 AM,SANTANDER,ZAPATOCA,Miercoles,12/31/1899 10:00:00 AM,EL CENTRO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,68895000,1
03/14/2018 12:00:00 AM,SUCRE,SAN ONOFRE,Miercoles,12/31/1899 02:40:00 PM,CGTO BERLIN,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,70713000,1
03/14/2018 12:00:00 AM,TOLIMA,ORTEGA,Miercoles,12/31/1899 03:22:00 PM,VRDA. TOPOSCO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,6,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,73504000,1
03/14/2018 12:00:00 AM,TOLIMA,RIOBLANCO,Miercoles,12/31/1899 10:40:00 AM,CENTRO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,10,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,73616000,1
03/14/2018 12:00:00 AM,TOLIMA,ROVIRA,Miercoles,12/31/1899 12:00:00 AM,VRDA. LA CHAPA,RURAL,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,A PIE,14,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,73624000,1
03/14/2018 12:00:00 AM,TOLIMA,ROVIRA,Miercoles,12/31/1899 12:00:00 AM,VRDA. LA CHAPA,RURAL,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,73624000,2
03/14/2018 12:00:00 AM,VALLE,CALI (CT),Miercoles,12/31/1899 11:00:00 AM,POTRERO GRANDE E21,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,8,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,76001000,1
03/14/2018 12:00:00 AM,VALLE,CALI (CT),Miercoles,12/31/1899 07:30:00 AM,ULPIANO LLOREDA E13,URBANA,DENTRO DE LA VIVIENDA,SIN EMPLEO DE ARMAS,A PIE,A PIE,3,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,76001000,1
03/14/2018 12:00:00 AM,VALLE,CALI (CT),Miercoles,12/31/1899 07:00:00 PM,ALTO NAPOLES E18,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,28,FEMENINO,DIVORCIADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
03/14/2018 12:00:00 AM,VALLE,CALI (CT),Miercoles,12/31/1899 09:00:00 AM,SAAVEDRA GALINDO E8,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,-,ESTUDIANTE,NO REPORTADA,SECUNDARIA,76001000,1
03/14/2018 12:00:00 AM,VALLE,JAMUNDI,Miercoles,12/31/1899 07:00:00 PM,JUAN DE AMPUDIA E24,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,76364000,1
03/14/2018 12:00:00 AM,VALLE,PALMIRA,Miercoles,12/31/1899 06:35:00 PM,SEMBRADOR,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,8,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,76520000,1
03/14/2018 12:00:00 AM,VALLE,PRADERA,Miercoles,12/31/1899 07:00:00 PM,CENTRO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,76563000,1
03/14/2018 12:00:00 AM,VALLE,TULUA,Miercoles,12/31/1899 12:00:00 AM,Riopaila,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76834000,1
03/14/2018 12:00:00 AM,VALLE,YUMBO,Miercoles,12/31/1899 04:00:00 PM,LA ESTANCIA E25,URBANA,EDIFICIO,CONTUNDENTES,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,76892000,1
03/15/2018 12:00:00 AM,ANTIOQUIA,APARTADO,Jueves,12/31/1899 07:00:00 AM,EL AMPARO,URBANA,EDIFICIO,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5045000,1
03/15/2018 12:00:00 AM,ANTIOQUIA,BELLO,Jueves,12/31/1899 12:00:00 AM,VDA. HATOVIEJO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5088000,1
03/15/2018 12:00:00 AM,ANTIOQUIA,BELLO,Jueves,12/31/1899 12:00:00 AM,VDA. HATOVIEJO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5088000,1
03/15/2018 12:00:00 AM,ANTIOQUIA,GUATAPE,Jueves,12/31/1899 10:00:00 AM,PARQUE PRINCIPAL,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,5321000,1
03/15/2018 12:00:00 AM,ANTIOQUIA,ITAGUI,Jueves,12/31/1899 06:00:00 PM,PLAYA RICA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,3,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5360000,1
03/15/2018 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),Jueves,12/31/1899 07:50:00 PM,EL RINCON C-16,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5001000,1
03/15/2018 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),Jueves,12/31/1899 10:00:00 AM,PRADITO  S.A.P.,URBANA,"COLEGIOS, ESCUELAS",SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,5001000,1
03/15/2018 12:00:00 AM,ANTIOQUIA,PUERTO BERRIO,Jueves,12/31/1899 12:00:00 AM,EL CENTRO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5579000,1
03/15/2018 12:00:00 AM,ANTIOQUIA,REMEDIOS,Jueves,12/31/1899 03:00:00 PM,CIUDADELA LA PAZ,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,5604000,1
03/15/2018 12:00:00 AM,ANTIOQUIA,SONSON,Jueves,12/31/1899 12:00:00 AM,EL POPAL,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,51,FEMENINO,CASADO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,5756000,1
03/15/2018 12:00:00 AM,ANTIOQUIA,TURBO,Jueves,12/31/1899 01:25:00 AM,URBANIZACION LA LUCILA,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,5837000,1
03/15/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Jueves,12/31/1899 08:00:00 PM,CHORROS BLANCOS - JOSE MARIA CORDOBA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,5887000,1
03/15/2018 12:00:00 AM,ARAUCA,ARAUCA (CT),Jueves,12/31/1899 12:00:00 AM,SAN LUIS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,81001000,1
03/15/2018 12:00:00 AM,ARAUCA,ARAUCA (CT),Jueves,12/31/1899 07:00:00 AM,URBANIZACION VILLA LUZ,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,81001000,1
03/15/2018 12:00:00 AM,ARAUCA,ARAUQUITA,Jueves,12/31/1899 07:00:00 PM,BOCAS DEL ELE,RURAL,OTRO,CONTUNDENTES,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,81065000,1
03/15/2018 12:00:00 AM,ATLANTICO,SOLEDAD,Jueves,12/31/1899 12:00:00 AM,VISTA HERMOSA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,8758000,1
03/15/2018 12:00:00 AM,ATLANTICO,SOLEDAD,Jueves,12/31/1899 03:00:00 PM,VISTA HERMOSA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,8758000,1
03/15/2018 12:00:00 AM,ATLANTICO,SOLEDAD,Jueves,12/31/1899 09:30:00 PM,VISTA HERMOSA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,NO REPORTADO,8758000,1
03/15/2018 12:00:00 AM,CALDAS,MANIZALES (CT),Jueves,12/31/1899 12:00:00 AM,BARRIO CHIPRE,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,6,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,17001000,1
03/15/2018 12:00:00 AM,CAQUETA,CARTAGENA DEL CHAIRA,Jueves,12/31/1899 07:00:00 PM,VDA.  NUEVA FLORESTA,RURAL,FINCAS Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,18150000,1
03/15/2018 12:00:00 AM,CAQUETA,CARTAGENA DEL CHAIRA,Jueves,12/31/1899 07:00:00 PM,VDA.  NUEVA FLORESTA,RURAL,FINCAS Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,18150000,1
03/15/2018 12:00:00 AM,CASANARE,PORE,Jueves,12/31/1899 09:00:00 AM,SIMON BOLIVAR,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,23,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,85263000,1
03/15/2018 12:00:00 AM,CASANARE,YOPAL (CT),Jueves,12/31/1899 09:30:00 PM,VIA SIRIVANA,URBANA,COMEDORES Y/O COCINA,SIN EMPLEO DE ARMAS,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,85001000,1
03/15/2018 12:00:00 AM,CAUCA,CORINTO,Jueves,12/31/1899 08:00:00 PM,LA PLAYA,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,19212000,1
03/15/2018 12:00:00 AM,CAUCA,POPAYAN (CT),Jueves,12/31/1899 07:00:00 AM,MODELO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,54,FEMENINO,UNION LIBRE,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,19001000,1
03/15/2018 12:00:00 AM,CESAR,VALLEDUPAR (CT),Jueves,12/31/1899 04:00:00 PM,12 DE OCTUBRE,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,17,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,20001000,1
03/15/2018 12:00:00 AM,CESAR,VALLEDUPAR (CT),Jueves,12/31/1899 08:00:00 AM,VILLA DEL ROSARIO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,20001000,1
03/15/2018 12:00:00 AM,CORDOBA,MONTERIA (CT),Jueves,12/31/1899 03:00:00 PM,LA GRANJA,URBANA,LOCAL COMERCIAL,CONTUNDENTES,A PIE,A PIE,13,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,23001000,1
03/15/2018 12:00:00 AM,CORDOBA,MONTERIA (CT),Jueves,12/31/1899 09:00:00 AM,EL PRADO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,4,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,23001000,1
03/15/2018 12:00:00 AM,CORDOBA,PUEBLO NUEVO,Jueves,12/31/1899 12:00:00 AM,VEREDA PUEBLO REGAO,RURAL,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,23570000,1
03/15/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,12/31/1899 12:00:00 AM,EL PROGRESO II E-5,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,1
03/15/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,12/31/1899 12:00:00 AM,ALCAZAR DE SUBA E-11,URBANA,OTRO,SIN EMPLEO DE ARMAS,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,11001000,1
03/15/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,12/31/1899 07:00:00 PM,TECHO  E-8,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,11001000,1
03/15/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,12/31/1899 12:00:00 AM,LAS CRUCES E-3,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,2,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,1
03/15/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,12/31/1899 03:00:00 PM,SANTA CATALINA 1 Y 2 E-8,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,1
03/15/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,12/31/1899 11:00:00 AM,CENTRO USME E-5,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,1
03/15/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,12/31/1899 12:00:00 AM,CHICO NORTE I E-2,URBANA,OTRO,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,1
03/15/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,12/31/1899 08:00:00 AM,JOSE ANTONIO GALAN E-7,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,16,MASCULINO,-,COLOMBIA,NO REPORTA,-,-,11001000,1
03/15/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,12/31/1899 06:30:00 PM,QUESADA E-13,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,28,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,11001000,1
03/15/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,12/31/1899 12:00:00 AM,SANTA FE E-14,URBANA,CASAS DE HABITACION,ESCOPOLAMINA,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,1
03/15/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,12/31/1899 12:00:00 AM,SAN CRISTOBAL E-4,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,16,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,1
03/15/2018 12:00:00 AM,CUNDINAMARCA,CAPARRAPI,Jueves,12/31/1899 08:00:00 PM,LUCERO ALTO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,11,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25148000,1
03/15/2018 12:00:00 AM,CUNDINAMARCA,CHIA,Jueves,12/31/1899 07:50:00 AM,SANTA LUCIA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,37,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25175000,1
03/15/2018 12:00:00 AM,CUNDINAMARCA,CHOCONTA,Jueves,12/31/1899 11:00:00 AM,NARIÑO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,11,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25183000,1
03/15/2018 12:00:00 AM,CUNDINAMARCA,FACATATIVA,Jueves,12/31/1899 01:30:00 PM,OMNICENTRO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,25269000,1
03/15/2018 12:00:00 AM,CUNDINAMARCA,FACATATIVA,Jueves,12/31/1899 01:00:00 PM,VER. LOS ARRAYANES,RURAL,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,25269000,1
03/15/2018 12:00:00 AM,CUNDINAMARCA,MOSQUERA,Jueves,12/31/1899 12:00:00 AM,EL RETIRO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25473000,1
03/15/2018 12:00:00 AM,CUNDINAMARCA,SOACHA,Jueves,12/31/1899 05:30:00 PM,JUAN PABLO I,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,7,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,25754000,1
03/15/2018 12:00:00 AM,CUNDINAMARCA,UBAQUE,Jueves,12/31/1899 12:00:00 AM,CENTRO,URBANA,OTRO,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25841000,1
03/15/2018 12:00:00 AM,CUNDINAMARCA,ZIPAQUIRA,Jueves,12/31/1899 12:00:00 AM,BOLIVAR 83,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25899000,1
03/15/2018 12:00:00 AM,GUAJIRA,ALBANIA,Jueves,12/31/1899 03:00:00 PM,CORREGIMIENTO PORCIOSA,RURAL,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,44035000,1
03/15/2018 12:00:00 AM,GUAJIRA,MAICAO,Jueves,12/31/1899 04:05:00 PM,SANTA ISABEL,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,44430000,1
03/15/2018 12:00:00 AM,HUILA,LA PLATA,Jueves,12/31/1899 12:00:00 AM,VEREDA PANORAMA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41396000,1
